#robot1 : speeder, robot2 : tanker
# remaining_time, trees_state, global_score, ground_tank_water_level, leaks, personnal_score1, autonomous1, alarms1, robot1_x, robot1_y, robot1_theta, robot1_battery, robot1_temperature, robot1_waterlevel, robot1_shortkeys, robot1_clicks, personnal_score2, autonomous2, alarms2, robot2_x, robot2_y, robot2_theta, robot2_battery, robot2_temperature, robot2_waterlevel, robot2_shortkeys, robot2_clicks  
590, '0,0,0,0,0,0,0,0,0,0', 0, 49.722222222222214, 'true,true,true,true,false,true,true,true,true', 0, 0, '', 75, 60, 3.141592653589793, 40, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 90, 0, 50, '', ''
589, '0,0,0,0,0,0,0,0,0,0', 0, 49.44444444444443, 'true,true,true,true,false,true,true,true,true', 0, 0, '', 75, 60, 3.141592653589793, 39, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 89, 0, 50, '', ''
588, '0,0,0,0,0,0,0,0,0,0', 0, 49.16666666666664, 'true,true,true,true,false,true,true,true,true', 0, 0, '', 75, 60, 3.141592653589793, 38, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 88, 0, 50, '', ''
587, '0,0,0,0,0,0,0,0,0,0', 0, 48.88888888888886, 'true,true,true,true,false,true,true,true,true', 0, 0, '', 75, 60, 3.141592653589793, 37, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 87, 0, 50, '', ''
586, '0,0,0,0,0,0,0,0,0,0', 0, 48.61111111111107, 'true,true,true,true,false,true,true,true,true', 0, 0, '', 75, 60, 3.141592653589793, 36, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 86, 0, 50, '', ''
585, '0,0,0,0,0,0,0,0,0,0', 0, 48.333333333333286, 'true,true,true,true,false,true,true,true,true', 0, 0, '', 75, 60, 3.141592653589793, 35, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 85, 0, 50, '', ''
584, '0,0,0,0,0,0,0,0,0,0', 0, 48.0555555555555, 'true,true,true,true,false,true,true,true,true', 0, 0, '', 75, 60, 3.141592653589793, 34, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 84, 0, 50, '', ''
583, '0,0,0,0,0,0,0,0,0,0', 0, 47.777777777777715, 'true,true,true,true,false,true,true,true,true', 0, 0, '', 75, 60, 3.141592653589793, 33, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 83, 0, 50, '', ''
582, '0,0,0,0,0,0,0,0,0,0', 0, 47.49999999999993, 'true,true,true,true,false,true,true,true,true', 0, 0, '', 75, 60, 3.141592653589793, 32, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 82, 0, 50, '', ''
581, '0,0,0,0,0,0,0,0,0,0', 0, 47.22222222222214, 'true,true,true,true,false,true,true,false,true', 0, 0, '', 75, 60, 3.141592653589793, 31, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 81, 0, 50, '', ''
580, '0,0,0,0,0,1,0,0,0,0', 0, 46.66666666666657, 'true,true,true,true,false,true,true,false,true', 0, 0, '', 75, 60, 3.141592653589793, 30, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 80, 0, 50, '', ''
579, '0,0,0,0,0,1,0,0,0,0', 0, 46.111111111111, 'true,true,true,true,false,true,true,false,true', 0, 0, '', 75, 60, 3.141592653589793, 29, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 79, 0, 50, '', ''
578, '0,0,0,0,0,1,0,0,0,0', 0, 45.55555555555543, 'true,true,true,true,false,true,true,false,true', 0, 0, '', 75, 60, 3.141592653589793, 28, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 78, 0, 50, '', ''
577, '0,0,0,0,0,1,0,0,0,0', 0, 44.99999999999986, 'true,true,true,true,false,true,true,false,true', 0, 0, '', 75, 60, 3.141592653589793, 27, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 77, 0, 50, '', ''
576, '0,0,0,0,0,1,0,0,0,0', 0, 44.44444444444429, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 75, 60, 3.141592653589793, 26, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 76, 0, 50, '', ''
575, '0,0,0,0,0,1,0,0,0,0', 0, 43.611111111110965, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 75, 60, 3.141592653589793, 25, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 75, 0, 50, '', ''
574, '0,0,0,0,0,1,0,1,0,0', 0, 42.777777777777644, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 75, 60, 3.141592653589793, 24, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 74, 0, 50, '', ''
573, '0,0,0,0,0,1,0,1,0,0', 0, 41.94444444444432, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 75, 60, 3.141592653589793, 23, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 73, 0, 50, '', ''
572, '0,0,0,0,0,1,0,1,0,0', 0, 41.111111111111, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 75, 60, 3.141592653589793, 22, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 72, 0, 50, '', ''
571, '0,0,0,0,0,1,0,1,0,0', 0, 40.27777777777768, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 75, 60, 3.141592653589793, 21, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 71, 0, 50, '', ''
570, '0,0,0,0,0,1,0,1,0,0', 0, 39.44444444444436, 'true,true,true,true,false,true,false,false,true', 0, 0, '2', 75, 60, 3.141592653589793, 20, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 70, 0, 50, '', ''
569, '0,0,0,0,0,1,0,1,0,0', 0, 38.611111111111036, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 75, 60, 3.3815926535897933, 19, 0, 30, 'rightDown', 'removeAlarm', 0, 0, '', 75, 40, 3.141592653589793, 69, 0, 50, '', ''
568, '0,0,0,0,0,1,1,1,0,0', 0, 37.777777777777715, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 73.66503352453329, 57.095279644959646, 4.381592653589794, 18, 0, 30, 'upDown', '', 0, 0, '', 75, 40, 3.141592653589793, 68, 0, 50, '', ''
567, '0,0,0,0,0,1,1,1,0,0', 0, 36.94444444444439, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 76.5159012602409, 38.130054974455476, 5.381592653589795, 17, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 67, 0, 50, '', ''
566, '0,0,0,0,0,1,1,1,0,0', 0, 36.11111111111107, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 89.30500899134577, 23.816349551025954, 5.421592653589795, 16, 0, 30, 'rightUp,leftDown,leftUp,leftDown', '', 0, 0, '', 75, 40, 3.141592653589793, 66, 0, 50, '', ''
565, '0,0,0,0,0,1,1,1,0,0', 0, 35.27777777777775, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 22.5, 0, 30, 'leftUp,upUp', '', 0, 0, '', 75, 40, 3.141592653589793, 65, 0, 50, '', ''
564, '0,0,0,0,0,1,1,1,0,0', 0, 34.44444444444443, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 31.5, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 64, 0, 50, '', ''
563, '0,0,0,0,0,1,1,1,0,0', 0, 33.61111111111111, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 40.5, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 63, 0, 50, '', ''
562, '0,0,0,0,0,1,1,1,0,0', 0, 32.777777777777786, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 49.5, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 62, 0, 50, '', ''
561, '0,0,0,0,0,1,1,1,0,0', 0, 31.94444444444446, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 61, 0, 50, '', ''
560, '0,0,0,0,0,1,1,1,0,0', 0, 31.11111111111112, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 60, 0, 50, '', ''
559, '0,0,0,0,0,1,1,1,0,1', 0, 30.277777777777782, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 59, 0, 50, '', ''
558, '0,0,0,0,0,1,1,1,0,1', 0, 29.444444444444443, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 58, 0, 50, '', ''
557, '0,0,0,0,0,1,1,1,0,1', 0, 28.611111111111104, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 57, 0, 50, '', ''
556, '0,0,0,0,0,1,1,1,0,1', 0, 27.777777777777764, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 56, 0, 50, '', ''
555, '0,0,0,0,0,1,1,1,0,1', 0, 26.944444444444425, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 55, 0, 50, '', ''
554, '0,0,0,0,0,1,1,1,0,1', 0, 26.111111111111086, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 54, 0, 50, '', ''
553, '0,0,0,0,0,1,1,1,0,1', 0, 25.277777777777747, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 53, 0, 50, '', ''
552, '0,0,0,0,0,1,1,1,0,1', 0, 24.444444444444407, 'true,true,true,true,false,true,false,false,true', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 52, 0, 50, '', ''
551, '0,0,0,0,0,1,1,1,0,1', 0, 23.611111111111068, 'true,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 51, 0, 50, '', ''
550, '0,0,0,0,0,1,1,1,0,1', 0, 22.49999999999996, 'true,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 50, 0, 50, '', ''
549, '0,0,0,0,0,1,1,1,0,1', 0, 21.388888888888854, 'true,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 49, 0, 50, '', ''
548, '0,0,0,0,0,1,1,1,0,1', 0, 20.277777777777747, 'true,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 48, 0, 50, '', ''
547, '0,0,0,0,0,1,1,1,0,1', 0, 19.16666666666664, 'true,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 47, 0, 50, '', ''
546, '0,0,0,0,0,1,1,1,0,1', 0, 18.055555555555532, 'false,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 46, 0, 50, '', ''
545, '0,0,0,0,0,1,1,1,0,1', 0, 16.66666666666664, 'false,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 45, 0, 50, '', ''
544, '0,0,0,0,0,1,1,1,0,1', 0, 15.277777777777747, 'false,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 44, 0, 50, '', ''
543, '0,0,0,0,0,1,1,1,0,1', 0, 13.888888888888854, 'false,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 43, 0, 50, '', ''
542, '0,0,0,0,0,1,1,1,0,1', 0, 12.499999999999961, 'false,true,true,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 42, 0, 50, '', ''
541, '0,0,0,0,0,1,1,1,0,1', 0, 11.111111111111068, 'false,true,false,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 41, 0, 50, '', ''
540, '0,0,0,0,0,1,1,1,0,1', 0, 9.444444444444398, 'false,true,false,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 40, 0, 50, '', ''
539, '0,0,0,0,0,1,1,1,0,1', 0, 7.77777777777773, 'false,true,false,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 39, 0, 50, '', ''
538, '0,1,0,0,0,1,1,1,0,1', 0, 6.1111111111110645, 'false,true,false,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 38, 0, 50, '', ''
537, '0,1,0,0,0,1,1,1,0,1', 0, 4.444444444444399, 'false,true,false,true,false,true,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 37, 0, 50, '', ''
536, '0,1,0,0,0,1,1,1,0,1', 0, 2.7777777777777324, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 36, 0, 50, '', ''
535, '0,1,0,1,0,1,1,1,0,1', 0, 0.8333333333332882, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 35, 0, 50, '', ''
534, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 34, 0, 50, '', ''
533, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 33, 0, 50, '', ''
532, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 32, 0, 50, '', ''
531, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 31, 0, 50, '', ''
530, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 30, 0, 50, '', ''
529, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 29, 0, 50, '', ''
528, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 28, 0, 50, '', ''
527, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 27, 0, 50, '', ''
526, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 26, 0, 50, '', ''
525, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 25, 0, 50, '', ''
524, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 24, 0, 50, '', ''
523, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 23, 0, 50, '', ''
522, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,true,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 22, 0, 50, '', ''
521, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 21, 0, 50, '', ''
520, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '2', 75, 40, 3.141592653589793, 20, 0, 50, '', ''
519, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 19, 0, 50, '', ''
518, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 18, 0, 50, '', ''
517, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 17, 0, 50, '', ''
516, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 16, 0, 50, '', ''
515, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 15, 0, 50, '', ''
514, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 14, 0, 50, '', ''
513, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 13, 0, 50, '', ''
512, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 12, 0, 50, '', ''
511, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 11, 0, 50, '', ''
510, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 10, 0, 50, '', ''
509, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 9, 0, 50, '', ''
508, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 8, 0, 50, '', ''
507, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 7, 0, 50, '', ''
506, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 6, 0, 50, '', ''
505, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 5, 0, 50, '', ''
504, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 4, 0, 50, '', ''
503, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 3, 0, 50, '', ''
502, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,true,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 2, 0, 50, '', ''
501, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,false,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 1, 0, 50, '', ''
500, '0,1,0,1,0,1,1,1,0,1', 0, 0, 'false,false,false,false,false,false,false,false,false', 0, 0, '', 95.23867607318721, 15.283927435128561, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 0, 0, 50, '', ''
